Date,MarketID,CommodityID,Price,PricePerKg,PricePerLitre,UsdPrice,Unit,PriceType
2007-07-15,189,67,25.0,25.0,,0.37,KG,Retail
2007-07-15,186,148,811.11,16.2222,,12.15,50 KG,Wholesale
2007-07-15,186,65,1400.0,15.555555555555555,,20.97,90 KG,Wholesale
2007-07-15,186,50,41.22,41.22,,0.62,KG,Wholesale
2007-07-15,188,67,30.0,30.0,,0.45,KG,Retail
2007-07-15,185,65,1389.52,15.43911111111111,,20.82,90 KG,Wholesale
2007-07-15,185,50,47.2,47.2,,0.71,KG,Wholesale
2007-07-15,185,262,2723.0,30.255555555555556,,40.79,90 KG,Wholesale
2007-08-15,191,51,13.17,13.17,,0.2,KG,Wholesale
2007-08-15,191,67,1202.17,13.357444444444445,,18.02,90 KG,Wholesale
2007-08-15,191,50,36.76,36.76,,0.55,KG,Wholesale
2007-08-15,187,148,866.66,17.333199999999998,,12.99,50 KG,Wholesale
2007-08-15,187,262,35.0,35.0,,0.52,KG,Retail
2007-08-15,190,67,15.0,15.0,,0.22,KG,Retail
2007-08-15,184,67,1197.73,13.308111111111112,,17.96,90 KG,Wholesale
2007-08-15,184,148,875.68,17.5136,,13.13,50 KG,Wholesale
2007-08-15,184,65,1943.48,21.59422222222222,,29.14,90 KG,Wholesale
2007-08-15,184,472,22.0,,44.0,0.33,500 ML,Retail
2007-08-15,184,96,140.0,,140.0,2.1,L,Retail
2007-08-15,184,50,33.65,33.65,,0.5,KG,Wholesale
2007-08-15,184,262,3148.0,34.977777777777774,,47.2,90 KG,Wholesale
2007-08-15,189,67,30.0,30.0,,0.45,KG,Retail
2007-08-15,186,51,15.36,15.36,,0.23,KG,Wholesale
2007-08-15,186,67,1400.0,15.555555555555555,,20.99,90 KG,Wholesale
2007-08-15,186,148,850.0,17.0,,12.74,50 KG,Wholesale
2007-08-15,186,50,43.9,43.9,,0.66,KG,Wholesale
2007-08-15,186,262,4000.0,44.44444444444444,,59.97,90 KG,Wholesale
2007-08-15,188,67,28.0,28.0,,0.42,KG,Retail
2007-08-15,185,67,1195.29,13.280999999999999,,17.92,90 KG,Wholesale
2007-08-15,185,148,660.12,13.2024,,9.9,50 KG,Wholesale
2007-08-15,185,50,45.55,45.55,,0.68,KG,Wholesale
2007-08-15,185,262,2412.0,26.8,,36.16,90 KG,Wholesale
2007-09-15,191,51,13.63,13.63,,0.2,KG,Wholesale
2007-09-15,191,67,1230.0,13.666666666666666,,18.35,90 KG,Wholesale
2007-09-15,191,50,38.84,38.84,,0.58,KG,Wholesale
2007-09-15,191,262,3517.5,39.083333333333336,,52.48,90 KG,Wholesale
2007-09-15,187,67,9.0,9.0,,0.13,KG,Retail
2007-09-15,187,262,35.0,35.0,,0.52,KG,Retail
2007-09-15,190,67,18.0,18.0,,0.27,KG,Retail
2007-09-15,184,55,29.0,72.5,,0.43,400 G,Retail
2007-09-15,184,51,13.49,13.49,,0.2,KG,Wholesale
2007-09-15,184,67,1238.68,13.763111111111112,,18.48,90 KG,Wholesale
2007-09-15,184,65,1810.53,20.117,,27.01,90 KG,Wholesale
2007-09-15,184,472,22.0,,44.0,0.33,500 ML,Retail
2007-09-15,184,96,135.0,,135.0,2.01,L,Retail
2007-09-15,184,50,35.89,35.89,,0.54,KG,Wholesale
2007-09-15,184,262,3237.0,35.96666666666667,,48.29,90 KG,Wholesale
2007-09-15,189,67,29.0,29.0,,0.43,KG,Retail
2007-09-15,186,51,13.96,13.96,,0.21,KG,Wholesale
2007-09-15,186,148,920.63,18.4126,,13.73,50 KG,Wholesale
2007-09-15,186,65,1516.67,16.85188888888889,,22.63,90 KG,Wholesale
2007-09-15,186,50,49.69,49.69,,0.74,KG,Wholesale
2007-09-15,185,51,12.69,12.69,,0.19,KG,Wholesale
2007-09-15,185,67,1200.77,13.341888888888889,,17.91,90 KG,Wholesale
2007-09-15,185,148,662.38,13.2476,,9.88,50 KG,Wholesale
2007-09-15,185,65,1857.14,20.63488888888889,,27.71,90 KG,Wholesale
2007-09-15,185,50,41.17,41.17,,0.61,KG,Wholesale
2007-09-15,185,262,2423.0,26.92222222222222,,36.15,90 KG,Wholesale
2007-10-15,191,51,13.12,13.12,,0.2,KG,Wholesale
2007-10-15,191,67,1213.64,13.48488888888889,,18.28,90 KG,Wholesale
2007-10-15,191,50,37.16,37.16,,0.56,KG,Wholesale
2007-10-15,187,67,9.0,9.0,,0.14,KG,Retail
2007-10-15,187,148,1388.88,27.777600000000003,,20.92,50 KG,Wholesale
2007-10-15,187,262,35.0,35.0,,0.53,KG,Retail
2007-10-15,190,67,15.0,15.0,,0.23,KG,Retail
2007-10-15,184,55,30.0,75.0,,0.45,400 G,Retail
2007-10-15,184,67,1229.32,13.65911111111111,,18.51,90 KG,Wholesale
2007-10-15,184,148,1134.72,22.6944,,17.09,50 KG,Wholesale
2007-10-15,184,65,1581.82,17.575777777777777,,23.82,90 KG,Wholesale
2007-10-15,184,96,135.0,,135.0,2.03,L,Retail
2007-10-15,184,50,35.09,35.09,,0.53,KG,Wholesale
2007-10-15,184,262,3023.0,33.58888888888889,,45.53,90 KG,Wholesale
2007-10-15,189,67,31.0,31.0,,0.47,KG,Retail
2007-10-15,186,51,13.83,13.83,,0.21,KG,Wholesale
2007-10-15,186,67,1250.0,13.88888888888889,,18.83,90 KG,Wholesale
2007-10-15,186,148,1000.0,20.0,,15.06,50 KG,Wholesale
2007-10-15,186,65,1500.0,16.666666666666668,,22.59,90 KG,Wholesale
2007-10-15,186,50,46.06,46.06,,0.69,KG,Wholesale
2007-10-15,186,262,3367.0,37.41111111111111,,50.71,90 KG,Wholesale
2007-10-15,188,67,27.0,27.0,,0.41,KG,Retail
2007-10-15,185,51,13.27,13.27,,0.2,KG,Wholesale
2007-10-15,185,67,1303.12,14.47911111111111,,19.63,90 KG,Wholesale
2007-10-15,185,148,850.69,17.0138,,12.81,50 KG,Wholesale
2007-10-15,185,50,44.77,44.77,,0.67,KG,Wholesale
2007-10-15,185,262,2615.0,29.055555555555557,,39.38,90 KG,Wholesale
2007-11-15,191,51,13.89,13.89,,0.21,KG,Wholesale
2007-11-15,191,50,36.93,36.93,,0.56,KG,Wholesale
2007-11-15,187,67,9.0,9.0,,0.14,KG,Retail
2007-11-15,187,148,1291.66,25.8332,,19.51,50 KG,Wholesale
2007-11-15,187,262,40.0,40.0,,0.6,KG,Retail
2007-11-15,190,67,18.0,18.0,,0.27,KG,Retail
2007-11-15,184,55,31.0,77.5,,0.47,400 G,Retail
2007-11-15,184,51,13.68,13.68,,0.21,KG,Wholesale
2007-11-15,184,148,1239.43,24.788600000000002,,18.72,50 KG,Wholesale
2007-11-15,184,472,23.0,,46.0,0.35,500 ML,Retail
2007-11-15,184,96,135.0,,135.0,2.04,L,Retail
2007-11-15,189,67,26.0,26.0,,0.39,KG,Retail
2007-11-15,186,67,1306.67,14.518555555555556,,19.74,90 KG,Wholesale
2007-11-15,186,148,1015.87,20.3174,,15.35,50 KG,Wholesale
2007-11-15,186,50,43.95,43.95,,0.66,KG,Wholesale
2007-11-15,188,67,27.0,27.0,,0.41,KG,Retail
2007-11-15,185,51,13.54,13.54,,0.2,KG,Wholesale
2007-11-15,185,148,879.08,17.5816,,13.28,50 KG,Wholesale
2007-11-15,185,50,48.86,48.86,,0.74,KG,Wholesale
2007-11-15,185,262,2800.0,31.11111111111111,,42.3,90 KG,Wholesale
2007-12-15,191,51,14.09,14.09,,0.22,KG,Wholesale
2007-12-15,191,67,1274.44,14.160444444444446,,20.29,90 KG,Wholesale
2007-12-15,191,50,38.4,38.4,,0.61,KG,Wholesale
2007-12-15,191,262,3488.89,38.76544444444444,,55.56,90 KG,Wholesale
2007-12-15,187,67,14.0,14.0,,0.22,KG,Retail
2007-12-15,187,148,1277.78,25.5556,,20.35,50 KG,Wholesale
2007-12-15,187,65,1200.0,13.333333333333334,,19.11,90 KG,Wholesale
2007-12-15,187,262,50.0,50.0,,0.8,KG,Retail
2007-12-15,190,67,23.0,23.0,,0.37,KG,Retail
2007-12-15,184,51,12.77,12.77,,0.2,KG,Wholesale
2007-12-15,184,67,1069.17,11.879666666666667,,17.02,90 KG,Wholesale
2007-12-15,184,65,1833.33,20.37033333333333,,29.19,90 KG,Wholesale
2007-12-15,184,472,23.0,,46.0,0.37,500 ML,Retail
2007-12-15,184,96,145.0,,145.0,2.31,L,Retail
2007-12-15,184,50,37.84,37.84,,0.6,KG,Wholesale
2007-12-15,184,262,4350.0,48.333333333333336,,69.27,90 KG,Wholesale
2007-12-15,189,67,31.0,31.0,,0.49,KG,Retail
2007-12-15,186,51,13.18,13.18,,0.21,KG,Wholesale
2007-12-15,186,148,1074.07,21.481399999999997,,17.1,50 KG,Wholesale
2007-12-15,186,65,1514.29,16.825444444444443,,24.11,90 KG,Wholesale
2007-12-15,186,50,43.89,43.89,,0.7,KG,Wholesale
2007-12-15,186,262,4000.0,44.44444444444444,,63.69,90 KG,Wholesale
2007-12-15,185,67,1156.25,12.847222222222221,,18.41,90 KG,Wholesale
2007-12-15,185,148,923.61,18.4722,,14.71,50 KG,Wholesale
2007-12-15,185,50,51.66,51.66,,0.82,KG,Wholesale
2008-01-15,191,51,15.51,15.51,,0.23,KG,Wholesale
2008-01-15,191,67,1431.58,15.906444444444444,,21.19,90 KG,Wholesale
2008-01-15,191,50,47.41,47.41,,0.7,KG,Wholesale
2008-01-15,191,262,4373.68,48.59644444444445,,64.75,90 KG,Wholesale
2008-01-15,187,67,16.0,16.0,,0.24,KG,Retail
2008-01-15,187,148,1677.77,33.5554,,24.84,50 KG,Wholesale
2008-01-15,187,65,1280.0,14.222222222222221,,18.95,90 KG,Wholesale
2008-01-15,190,67,22.0,22.0,,0.33,KG,Retail
2008-01-15,184,55,33.0,82.5,,0.49,400 G,Retail
2008-01-15,184,67,1347.0,14.966666666666667,,19.94,90 KG,Wholesale
2008-01-15,184,65,1913.16,21.257333333333335,,28.32,90 KG,Wholesale
2008-01-15,184,472,20.0,,40.0,0.3,500 ML,Retail
2008-01-15,184,96,162.0,,162.0,2.4,L,Retail
2008-01-15,184,50,40.39,40.39,,0.6,KG,Wholesale
2008-01-15,186,148,856.66,17.1332,,12.68,50 KG,Wholesale
2008-01-15,1850,50,42.65,42.65,,0.63,KG,Wholesale
2008-01-15,188,67,37.0,37.0,,0.55,KG,Retail
2008-01-15,185,67,1200.0,13.333333333333334,,17.76,90 KG,Wholesale
2008-01-15,185,148,1111.1,22.221999999999998,,16.45,50 KG,Wholesale
2008-01-15,185,65,1400.0,15.555555555555555,,20.73,90 KG,Wholesale
2008-01-15,185,262,3200.0,35.55555555555556,,47.37,90 KG,Wholesale
2008-02-15,191,67,1425.0,15.833333333333334,,20.31,90 KG,Wholesale
2008-02-15,191,50,48.34,48.34,,0.69,KG,Wholesale
2008-02-15,191,262,4600.0,51.111111111111114,,65.57,90 KG,Wholesale
2008-02-15,187,148,1666.66,33.333200000000005,,23.76,50 KG,Wholesale
2008-02-15,187,65,1800.0,20.0,,25.66,90 KG,Wholesale
2008-02-15,187,262,60.0,60.0,,0.86,KG,Retail
2008-02-15,190,67,23.0,23.0,,0.33,KG,Retail
2008-02-15,184,55,33.0,82.5,,0.47,400 G,Retail
2008-02-15,184,51,15.04,15.04,,0.21,KG,Wholesale
2008-02-15,184,148,854.16,17.083199999999998,,12.18,50 KG,Wholesale
2008-02-15,184,96,165.0,,165.0,2.35,L,Retail
2008-02-15,184,50,40.46,40.46,,0.58,KG,Wholesale
2008-02-15,184,262,3800.0,42.22222222222222,,54.17,90 KG,Wholesale
2008-02-15,186,67,1350.0,15.0,,19.24,90 KG,Wholesale
2008-02-15,186,148,1277.78,25.5556,,18.21,50 KG,Wholesale
2008-02-15,186,65,2000.0,22.22222222222222,,28.51,90 KG,Wholesale
2008-02-15,1850,51,12.7,12.7,,0.18,KG,Wholesale
2008-02-15,1850,50,43.51,43.51,,0.62,KG,Wholesale
2008-02-15,188,67,38.0,38.0,,0.54,KG,Retail
2008-02-15,185,67,1000.0,11.11111111111111,,14.26,90 KG,Wholesale
2008-02-15,185,65,1500.0,16.666666666666668,,21.38,90 KG,Wholesale
2008-02-15,185,262,3880.0,43.111111111111114,,55.31,90 KG,Wholesale
2008-03-15,191,51,15.53,15.53,,0.24,KG,Wholesale
2008-03-15,191,67,1462.5,16.25,,22.45,90 KG,Wholesale
2008-03-15,191,50,49.78,49.78,,0.76,KG,Wholesale
2008-03-15,187,67,15.0,15.0,,0.23,KG,Retail
2008-03-15,187,148,2000.0,40.0,,30.71,50 KG,Wholesale
2008-03-15,187,262,60.0,60.0,,0.92,KG,Retail
2008-03-15,190,67,24.0,24.0,,0.37,KG,Retail
2008-03-15,184,55,33.0,82.5,,0.51,400 G,Retail
2008-03-15,184,51,15.05,15.05,,0.23,KG,Wholesale
2008-03-15,184,148,724.44,14.488800000000001,,11.12,50 KG,Wholesale
2008-03-15,184,65,2865.0,31.833333333333332,,43.99,90 KG,Wholesale
2008-03-15,184,472,25.0,,50.0,0.38,500 ML,Retail
2008-03-15,184,96,173.0,,173.0,2.66,L,Retail
2008-03-15,184,50,53.15,53.15,,0.82,KG,Wholesale
2008-03-15,184,262,4980.0,55.333333333333336,,76.46,90 KG,Wholesale
2008-03-15,189,67,33.0,33.0,,0.51,KG,Retail
2008-03-15,186,67,1350.0,15.0,,20.73,90 KG,Wholesale
2008-03-15,186,148,1666.66,33.333200000000005,,25.59,50 KG,Wholesale
2008-03-15,186,262,7500.0,83.33333333333333,,115.15,90 KG,Wholesale
2008-03-15,1850,50,46.4,46.4,,0.71,KG,Wholesale
2008-03-15,185,67,1175.0,13.055555555555555,,18.04,90 KG,Wholesale
2008-03-15,185,65,1500.0,16.666666666666668,,23.03,90 KG,Wholesale
2008-04-15,191,51,17.18,17.18,,0.28,KG,Wholesale
2008-04-15,191,67,1625.0,18.055555555555557,,26.43,90 KG,Wholesale
2008-04-15,191,50,49.57,49.57,,0.81,KG,Wholesale
2008-04-15,191,262,4713.64,52.37377777777778,,76.67,90 KG,Wholesale
2008-04-15,187,67,13.0,13.0,,0.21,KG,Retail
2008-04-15,187,148,1962.95,39.259,,31.93,50 KG,Wholesale
2008-04-15,187,65,1466.67,16.296333333333333,,23.86,90 KG,Wholesale
2008-04-15,190,67,26.0,26.0,,0.42,KG,Retail
2008-04-15,184,55,33.0,82.5,,0.54,400 G,Retail
2008-04-15,184,51,16.04,16.04,,0.26,KG,Wholesale
2008-04-15,184,67,1516.0,16.844444444444445,,24.66,90 KG,Wholesale
2008-04-15,184,148,858.47,17.1694,,13.96,50 KG,Wholesale
2008-04-15,184,65,2518.18,27.979777777777777,,40.96,90 KG,Wholesale
2008-04-15,184,472,25.0,,50.0,0.41,500 ML,Retail
2008-04-15,184,96,175.0,,175.0,2.85,L,Retail
2008-04-15,184,50,56.73,56.73,,0.92,KG,Wholesale
2008-04-15,184,262,5373.0,59.7,,87.39,90 KG,Wholesale
2008-04-15,189,67,31.0,31.0,,0.5,KG,Retail
2008-04-15,186,51,19.63,19.63,,0.32,KG,Wholesale
2008-04-15,186,67,1950.0,21.666666666666668,,31.72,90 KG,Wholesale
2008-04-15,186,148,1820.98,36.4196,,29.62,50 KG,Wholesale
2008-04-15,186,65,1983.33,22.037,,32.26,90 KG,Wholesale
2008-04-15,186,50,65.69,65.69,,1.07,KG,Wholesale
2008-04-15,1850,51,16.02,16.02,,0.26,KG,Wholesale
2008-04-15,1850,50,58.01,58.01,,0.94,KG,Wholesale
2008-04-15,185,51,15.5,15.5,,0.25,KG,Wholesale
2008-04-15,185,65,1666.67,18.518555555555558,,27.11,90 KG,Wholesale
2008-04-15,185,50,83.17,83.17,,1.35,KG,Wholesale
2008-05-15,191,51,20.48,20.48,,0.33,KG,Wholesale
2008-05-15,191,67,1912.38,21.24866666666667,,30.52,90 KG,Wholesale
2008-05-15,191,50,49.45,49.45,,0.79,KG,Wholesale
2008-05-15,187,67,20.0,20.0,,0.32,KG,Retail
2008-05-15,187,148,1666.66,33.333200000000005,,26.6,50 KG,Wholesale
2008-05-15,187,65,1200.0,13.333333333333334,,19.15,90 KG,Wholesale
2008-05-15,187,262,50.0,50.0,,0.8,KG,Retail
2008-05-15,190,67,27.0,27.0,,0.43,KG,Retail
2008-05-15,184,55,33.0,82.5,,0.53,400 G,Retail
2008-05-15,184,148,1055.55,21.111,,16.85,50 KG,Wholesale
2008-05-15,184,65,2395.24,26.613777777777777,,38.23,90 KG,Wholesale
2008-05-15,184,472,26.0,,52.0,0.42,500 ML,Retail
2008-05-15,184,96,177.0,,177.0,2.83,L,Retail
2008-05-15,184,50,57.29,57.29,,0.91,KG,Wholesale
2008-05-15,189,67,34.0,34.0,,0.54,KG,Retail
2008-05-15,186,67,2400.0,26.666666666666668,,38.31,90 KG,Wholesale
2008-05-15,186,148,2019.6,40.391999999999996,,32.24,50 KG,Wholesale
2008-05-15,186,65,2200.0,24.444444444444443,,35.12,90 KG,Wholesale
2008-05-15,186,50,61.98,61.98,,0.99,KG,Wholesale
2008-05-15,1850,51,19.73,19.73,,0.31,KG,Wholesale
2008-05-15,1850,50,58.54,58.54,,0.93,KG,Wholesale
2008-05-15,188,67,55.0,55.0,,0.88,KG,Retail
2008-05-15,185,67,1778.0,19.755555555555556,,28.38,90 KG,Wholesale
2008-05-15,185,148,1102.33,22.046599999999998,,17.6,50 KG,Wholesale
2008-05-15,185,65,1555.56,17.284,,24.83,90 KG,Wholesale
2008-05-15,185,50,87.47,87.47,,1.4,KG,Wholesale
2008-05-15,185,262,4800.0,53.333333333333336,,76.62,90 KG,Wholesale
2008-06-15,191,51,22.56,22.56,,0.35,KG,Wholesale
2008-06-15,191,67,1909.29,21.214333333333332,,29.76,90 KG,Wholesale
2008-06-15,191,50,48.44,48.44,,0.76,KG,Wholesale
2008-06-15,191,262,4123.96,45.821777777777775,,64.29,90 KG,Wholesale
2008-06-15,187,67,22.0,22.0,,0.34,KG,Retail
2008-06-15,187,148,1444.44,28.8888,,22.52,50 KG,Wholesale
2008-06-15,187,262,55.0,55.0,,0.86,KG,Retail
2008-06-15,190,67,27.0,27.0,,0.42,KG,Retail
2008-06-15,184,55,33.0,82.5,,0.51,400 G,Retail
2008-06-15,184,51,23.5,23.5,,0.37,KG,Wholesale
2008-06-15,184,67,2165.0,24.055555555555557,,33.75,90 KG,Wholesale
2008-06-15,184,148,1098.77,21.9754,,17.13,50 KG,Wholesale
2008-06-15,184,472,26.0,,52.0,0.41,500 ML,Retail
2008-06-15,184,96,180.0,,180.0,2.81,L,Retail
2008-06-15,184,50,55.76,55.76,,0.87,KG,Wholesale
2008-06-15,189,67,31.0,31.0,,0.48,KG,Retail
2008-06-15,186,51,23.52,23.52,,0.37,KG,Wholesale
2008-06-15,186,67,2050.0,22.77777777777778,,31.96,90 KG,Wholesale
2008-06-15,186,65,2050.0,22.77777777777778,,31.96,90 KG,Wholesale
2008-06-15,186,50,51.99,51.99,,0.81,KG,Wholesale
2008-06-15,1850,51,21.15,21.15,,0.33,KG,Wholesale
2008-06-15,1850,50,55.95,55.95,,0.87,KG,Wholesale
2008-06-15,188,67,50.0,50.0,,0.78,KG,Retail
2008-06-15,185,51,19.3,19.3,,0.3,KG,Wholesale
2008-06-15,185,67,1776.0,19.733333333333334,,27.69,90 KG,Wholesale
2008-06-15,185,65,1737.5,19.305555555555557,,27.08,90 KG,Wholesale
2008-06-15,185,50,86.78,86.78,,1.35,KG,Wholesale
2008-06-15,185,262,4784.0,53.15555555555556,,74.58,90 KG,Wholesale
2008-07-15,191,51,22.66,22.66,,0.34,KG,Wholesale
2008-07-15,191,50,53.79,53.79,,0.8,KG,Wholesale
2008-07-15,191,262,4938.1,54.86777777777778,,73.43,90 KG,Wholesale
2008-07-15,187,67,27.0,27.0,,0.4,KG,Retail
2008-07-15,187,148,1249.99,24.9998,,18.59,50 KG,Wholesale
2008-07-15,190,67,29.0,29.0,,0.43,KG,Retail
2008-07-15,184,55,33.0,82.5,,0.49,400 G,Retail
2008-07-15,184,67,1933.0,21.477777777777778,,28.74,90 KG,Wholesale
2008-07-15,184,148,1171.49,23.4298,,17.42,50 KG,Wholesale
2008-07-15,184,65,2223.81,24.709,,33.07,90 KG,Wholesale
2008-07-15,184,472,25.0,,50.0,0.37,500 ML,Retail
2008-07-15,184,96,183.0,,183.0,2.72,L,Retail
2008-07-15,184,262,4962.0,55.13333333333333,,73.78,90 KG,Wholesale
2008-07-15,186,51,24.78,24.78,,0.37,KG,Wholesale
2008-07-15,186,148,888.88,17.7776,,13.22,50 KG,Wholesale
2008-07-15,186,65,2028.57,22.539666666666665,,30.16,90 KG,Wholesale
2008-07-15,186,50,48.14,48.14,,0.72,KG,Wholesale
2008-07-15,1850,51,21.82,21.82,,0.32,KG,Wholesale
2008-07-15,1850,50,49.54,49.54,,0.74,KG,Wholesale
2008-07-15,185,51,18.23,18.23,,0.27,KG,Wholesale
2008-07-15,185,67,1679.0,18.655555555555555,,24.97,90 KG,Wholesale
2008-07-15,185,148,420.13,8.4026,,6.25,50 KG,Wholesale
2008-07-15,185,65,2150.0,23.88888888888889,,31.97,90 KG,Wholesale
2008-07-15,185,50,67.1,67.1,,1.0,KG,Wholesale
2008-07-15,185,262,3913.0,43.477777777777774,,58.19,90 KG,Wholesale
2008-08-15,191,51,22.79,22.79,,0.34,KG,Wholesale
2008-08-15,191,67,2125.0,23.61111111111111,,31.53,90 KG,Wholesale
2008-08-15,191,50,56.21,56.21,,0.83,KG,Wholesale
2008-08-15,191,262,5239.47,58.21633333333334,,77.74,90 KG,Wholesale
2008-08-15,187,67,30.0,30.0,,0.45,KG,Retail
2008-08-15,187,65,1850.0,20.555555555555557,,27.45,90 KG,Wholesale
2008-08-15,187,262,70.0,70.0,,1.04,KG,Retail
2008-08-15,190,67,30.0,30.0,,0.45,KG,Retail
2008-08-15,184,148,1193.23,23.8646,,17.7,50 KG,Wholesale
2008-08-15,184,65,2323.81,25.82011111111111,,34.48,90 KG,Wholesale
2008-08-15,184,50,51.23,51.23,,0.76,KG,Wholesale
2008-08-15,184,262,4771.0,53.01111111111111,,70.79,90 KG,Wholesale
2008-08-15,189,67,34.0,34.0,,0.5,KG,Retail
2008-08-15,186,51,23.72,23.72,,0.35,KG,Wholesale
2008-08-15,186,67,2200.0,24.444444444444443,,32.64,90 KG,Wholesale
2008-08-15,186,148,969.69,19.393800000000002,,14.39,50 KG,Wholesale
2008-08-15,186,65,2400.0,26.666666666666668,,35.61,90 KG,Wholesale
2008-08-15,186,50,51.77,51.77,,0.77,KG,Wholesale
2008-08-15,186,262,4800.0,53.333333333333336,,71.22,90 KG,Wholesale
2008-08-15,1850,51,22.56,22.56,,0.33,KG,Wholesale
2008-08-15,1850,50,46.0,46.0,,0.68,KG,Wholesale
2008-08-15,185,51,19.99,19.99,,0.3,KG,Wholesale
2008-08-15,185,65,1500.0,16.666666666666668,,22.26,90 KG,Wholesale
2008-08-15,185,50,56.16,56.16,,0.83,KG,Wholesale
2008-08-15,185,262,3456.0,38.4,,51.28,90 KG,Wholesale
2008-09-15,191,51,22.41,22.41,,0.32,KG,Wholesale
2008-09-15,191,67,2123.12,23.59022222222222,,29.95,90 KG,Wholesale
2008-09-15,191,50,58.58,58.58,,0.83,KG,Wholesale
2008-09-15,191,262,5547.5,61.638888888888886,,78.24,90 KG,Wholesale
2008-09-15,187,67,30.0,30.0,,0.42,KG,Retail
2008-09-15,187,148,1374.99,27.4998,,19.39,50 KG,Wholesale
2008-09-15,187,262,70.0,70.0,,0.99,KG,Retail
2008-09-15,190,67,31.0,31.0,,0.44,KG,Retail
2008-09-15,184,51,21.5,21.5,,0.3,KG,Wholesale
2008-09-15,184,67,2083.0,23.144444444444446,,29.38,90 KG,Wholesale
2008-09-15,184,148,1608.18,32.1636,,22.68,50 KG,Wholesale
2008-09-15,184,65,2330.0,25.88888888888889,,32.86,90 KG,Wholesale
2008-09-15,184,472,24.0,,48.0,0.34,500 ML,Retail
2008-09-15,184,96,183.0,,183.0,2.58,L,Retail
2008-09-15,184,50,51.06,51.06,,0.72,KG,Wholesale
2008-09-15,184,262,4800.0,53.333333333333336,,67.7,90 KG,Wholesale
2008-09-15,189,67,34.0,34.0,,0.48,KG,Retail
2008-09-15,186,51,23.43,23.43,,0.33,KG,Wholesale
2008-09-15,186,67,2200.0,24.444444444444443,,31.03,90 KG,Wholesale
2008-09-15,186,148,956.93,19.1386,,13.5,50 KG,Wholesale
2008-09-15,186,50,51.19,51.19,,0.72,KG,Wholesale
2008-09-15,186,262,4800.0,53.333333333333336,,67.7,90 KG,Wholesale
2008-09-15,1850,51,22.31,22.31,,0.31,KG,Wholesale
2008-09-15,1850,50,50.99,50.99,,0.72,KG,Wholesale
2008-09-15,188,67,45.0,45.0,,0.63,KG,Retail
2008-09-15,185,51,24.69,24.69,,0.35,KG,Wholesale
2008-09-15,185,65,1650.0,18.333333333333332,,23.27,90 KG,Wholesale
2008-09-15,185,50,59.71,59.71,,0.84,KG,Wholesale
2008-10-15,191,51,24.43,24.43,,0.32,KG,Wholesale
2008-10-15,191,67,2306.67,25.62966666666667,,30.53,90 KG,Wholesale
2008-10-15,191,50,60.08,60.08,,0.8,KG,Wholesale
2008-10-15,187,67,34.0,34.0,,0.45,KG,Retail
2008-10-15,187,148,1666.66,33.333200000000005,,22.06,50 KG,Wholesale
2008-10-15,187,65,2000.0,22.22222222222222,,26.47,90 KG,Wholesale
2008-10-15,187,262,80.0,80.0,,1.06,KG,Retail
2008-10-15,190,67,32.0,32.0,,0.42,KG,Retail
2008-10-15,184,55,34.0,85.0,,0.45,400 G,Retail
2008-10-15,184,67,2469.0,27.433333333333334,,32.68,90 KG,Wholesale
2008-10-15,184,65,2716.67,30.185222222222222,,35.96,90 KG,Wholesale
2008-10-15,184,472,25.0,,50.0,0.33,500 ML,Retail
2008-10-15,184,50,53.35,53.35,,0.71,KG,Wholesale
2008-10-15,184,262,4940.0,54.888888888888886,,65.39,90 KG,Wholesale
2008-10-15,189,67,35.0,35.0,,0.46,KG,Retail
2008-10-15,186,51,24.2,24.2,,0.32,KG,Wholesale
2008-10-15,186,67,2333.0,25.92222222222222,,30.88,90 KG,Wholesale
2008-10-15,186,148,1194.43,23.8886,,15.81,50 KG,Wholesale
2008-10-15,186,50,50.38,50.38,,0.67,KG,Wholesale
2008-10-15,186,262,4800.0,53.333333333333336,,63.53,90 KG,Wholesale
2008-10-15,1850,51,24.06,24.06,,0.32,KG,Wholesale
2008-10-15,1850,50,53.33,53.33,,0.71,KG,Wholesale
2008-10-15,188,67,44.0,44.0,,0.58,KG,Retail
2008-10-15,185,51,22.49,22.49,,0.3,KG,Wholesale
2008-10-15,185,148,734.56,14.691199999999998,,9.72,50 KG,Wholesale
2008-10-15,185,50,61.97,61.97,,0.82,KG,Wholesale
2008-10-15,185,262,4233.0,47.03333333333333,,56.03,90 KG,Wholesale
2008-11-15,191,51,25.89,25.89,,0.33,KG,Wholesale
2008-11-15,191,50,47.06,47.06,,0.6,KG,Wholesale
2008-11-15,191,262,4525.0,50.27777777777778,,58.06,90 KG,Wholesale
2008-11-15,187,67,35.0,35.0,,0.45,KG,Retail
2008-11-15,187,148,1777.77,35.5554,,22.81,50 KG,Wholesale
2008-11-15,187,65,2800.0,31.11111111111111,,35.93,90 KG,Wholesale
2008-11-15,187,262,80.0,80.0,,1.03,KG,Retail
2008-11-15,190,67,42.0,42.0,,0.54,KG,Retail
2008-11-15,184,55,34.0,85.0,,0.44,400 G,Retail
2008-11-15,184,51,27.46,27.46,,0.35,KG,Wholesale
2008-11-15,184,67,2618.0,29.08888888888889,,33.59,90 KG,Wholesale
2008-11-15,184,148,1277.78,25.5556,,16.4,50 KG,Wholesale
